Label,HOA,Precinct,Type,Longitude,Latitude,Status
1477,Val de Vie 2,VDV II: La Vue II,Single residential,18.97371892,-33.81311845,Transferred
1465,Val de Vie 2,VDV II: La Vue II,Single residential,18.97334484,-33.81217436,Transferred
1478,Val de Vie 2,VDV II: La Vue II,Single residential,18.9741026,-33.812968,Transferred
1460,Val de Vie 2,VDV II: La Vue II,Single residential,18.97174356,-33.81278444,Transferred
1468,Val de Vie 2,VDV II: La Vue II,Single residential,18.97341332,-33.81256447,Transferred
1485,Val de Vie 2,VDV II: La Vue II,Single residential,18.97224999,-33.81368883,Transferred
748,Val de Vie 1,VDV I: Phase 1,Commercial,18.97437276,-33.80873888,Transferred
1463,Val de Vie 2,VDV II: La Vue II,Single residential,18.97267087,-33.81242465,Transferred
1474,Val de Vie 2,VDV II: La Vue II,Single residential,18.9729694,-33.81294603,Transferred
1466,Val de Vie 2,VDV II: La Vue II,Single residential,18.97379594,-33.81230255,Transferred
1464,Val de Vie 2,VDV II: La Vue II,Single residential,18.97297998,-33.81230472,Transferred
1481,Val de Vie 2,VDV II: La Vue II,Single residential,18.97487168,-33.81312739,Transferred
1461,Val de Vie 2,VDV II: La Vue II,Single residential,18.97205266,-33.81266452,Transferred
329,Val de Vie 1,VDV I: Phase 1,Single residential,18.97177185,-33.81047102,Transferred
1469,Val de Vie 2,VDV II: La Vue II,Single residential,18.97352756,-33.81277426,Transferred
1462,Val de Vie 2,VDV II: La Vue II,Single residential,18.97236177,-33.81254459,Transferred
1467,Val de Vie 2,VDV II: La Vue II,Single residential,18.97393759,-33.8125735,Transferred
1479,Val de Vie 2,VDV II: La Vue II,Single residential,18.97452069,-33.81287958,Transferred
545,Val de Vie 1,VDV I: Phase 1,Single residential,18.97532256,-33.80373567,Transferred
417,Val de Vie 1,VDV I: Phase 1,Single residential,18.9745162,-33.80410897,Transferred
418,Val de Vie 1,VDV I: Phase 1,Single residential,18.97432329,-33.80396692,Transferred
544,Val de Vie 1,VDV I: Phase 1,Single residential,18.97515797,-33.80391797,Transferred
1088,Val de Vie 2,VDV II: Le Dom Vines,Single residential,18.96721649,-33.80717727,Transferred
416,Val de Vie 1,VDV I: Phase 1,Single residential,18.97478949,-33.80371574,Transferred
541,Val de Vie 1,VDV I: Phase 1,Single residential,18.97506811,-33.80436806,Transferred
538,Val de Vie 1,VDV I: Phase 1,Single residential,18.97585135,-33.80474733,Transferred
419,Val de Vie 1,VDV I: Phase 1,Single residential,18.97423598,-33.80376137,Transferred
420,Val de Vie 1,VDV I: Phase 1,Single residential,18.97415365,-33.8035507,Transferred
546,Val de Vie 1,VDV I: Phase 1,Single residential,18.97561282,-33.80361001,Transferred
543,Val de Vie 1,VDV I: Phase 1,Single residential,18.97545489,-33.80405841,Transferred
415,Val de Vie 1,VDV I: Phase 1,Single residential,18.97469357,-33.80351026,Transferred
336,Val de Vie 1,VDV I: Phase 1,Single residential,18.9668199,-33.80379893,Transferred
334,Val de Vie 1,VDV I: Phase 1,Single residential,18.96761411,-33.80392068,Transferred
1393,Val de Vie 1,VDV I: Phase 1,Commercial,18.96828453,-33.80414766,Transferred
540,Val de Vie 1,VDV I: Phase 1,Single residential,18.97528805,-33.80447431,Transferred
361,Val de Vie 1,VDV I: Phase 1,Single residential,18.97049185,-33.81144008,Transferred
343,Val de Vie 1,VDV I: Phase 1,Single residential,18.96986172,-33.81096975,Transferred
342,Val de Vie 1,VDV I: Phase 1,Single residential,18.97000816,-33.8110012,Transferred
357,Val de Vie 1,VDV I: Phase 1,Single residential,18.97088773,-33.81142211,Transferred
358,Val de Vie 1,VDV I: Phase 1,Single residential,18.97085228,-33.81153714,Transferred
344,Val de Vie 1,VDV I: Phase 1,Single residential,18.96971528,-33.81093831,Transferred
317,Val de Vie 1,VDV I: Phase 1,Single residential,18.97020899,-33.81065714,Transferred
304,Val de Vie 1,VDV I: Phase 1,Single residential,18.97024967,-33.81052512,Transferred
300,Val de Vie 1,VDV I: Phase 1,Single residential,18.97004543,-33.81009842,Transferred
299,Val de Vie 1,VDV I: Phase 1,Single residential,18.96988913,-33.81006663,Transferred
298,Val de Vie 1,VDV I: Phase 1,Single residential,18.96973224,-33.81003294,Transferred
319,Val de Vie 1,VDV I: Phase 1,Single residential,18.97066315,-33.81087635,Transferred
337,Val de Vie 1,VDV I: Phase 1,Single residential,18.97096402,-33.81117457,Transferred
338,Val de Vie 1,VDV I: Phase 1,Single residential,18.97092857,-33.81128961,Transferred
360,Val de Vie 1,VDV I: Phase 1,Single residential,18.9705273,-33.81132504,Transferred
305,Val de Vie 1,VDV I: Phase 1,Single residential,18.96995114,-33.81040425,Transferred
303,Val de Vie 1,VDV I: Phase 1,Single residential,18.97028512,-33.81041008,Transferred
301,Val de Vie 1,VDV I: Phase 1,Single residential,18.97035602,-33.81018001,Transferred
306,Val de Vie 1,VDV I: Phase 1,Single residential,18.9697959,-33.81036914,Transferred
326,Val de Vie 1,VDV I: Phase 1,Single residential,18.97132208,-33.81037444,Transferred
328,Val de Vie 1,VDV I: Phase 1,Single residential,18.97162018,-33.81043845,Transferred
327,Val de Vie 1,VDV I: Phase 1,Single residential,18.97147374,-33.81040701,Transferred
330,Val de Vie 1,VDV I: Phase 1,Single residential,18.97149366,-33.81070926,Transferred
302,Val de Vie 1,VDV I: Phase 1,Single residential,18.97032057,-33.81029505,Transferred
315,Val de Vie 1,VDV I: Phase 1,Single residential,18.96971856,-33.81062017,Transferred
313,Val de Vie 1,VDV I: Phase 1,Single residential,18.96938049,-33.81054758,Transferred
312,Val de Vie 1,VDV I: Phase 1,Single residential,18.96922359,-33.81051388,Transferred
316,Val de Vie 1,VDV I: Phase 1,Single residential,18.96987482,-33.81065196,Transferred
318,Val de Vie 1,VDV I: Phase 1,Single residential,18.97017608,-33.81077176,Transferred
331,Val de Vie 1,VDV I: Phase 1,Single residential,18.97134824,-33.81070588,Transferred
325,Val de Vie 1,VDV I: Phase 1,Single residential,18.9711668,-33.81033932,Transferred
324,Val de Vie 1,VDV I: Phase 1,Single residential,18.97084763,-33.81028558,Transferred
529,Val de Vie 1,VDV I: Phase 1,Single residential,18.98509361,-33.82662205,Transferred
504,Val de Vie 1,VDV I: Phase 1,Single residential,18.9872236,-33.82542841,Transferred
418,Val de Vie 1,VDV I: Phase 1,Single residential,18.98714347,-33.82421343,Transferred
524,Val de Vie 1,VDV I: Phase 1,Single residential,18.98435181,-33.82660179,Transferred
669,Val de Vie 1,VDV I: The Vines,Single residential,18.98733512,-33.8268114,Transferred
665,Val de Vie 1,VDV I: The Vines,Single residential,18.98692025,-33.82608787,Transferred
527,Val de Vie 1,VDV I: Phase 1,Single residential,18.98559412,-33.82638945,Transferred
420,Val de Vie 1,VDV I: Phase 1,Single residential,18.98755882,-33.82382108,Transferred
423,Val de Vie 1,VDV I: Phase 1,Single residential,18.98738054,-33.82438355,Transferred
411,Val de Vie 1,VDV I: Phase 1,Single residential,18.98582368,-33.82542138,Transferred
422,Val de Vie 1,VDV I: Phase 1,Single residential,18.9875592,-33.82420222,Transferred
782,Val de Vie 2,VDV II: Phase 1,Commercial,18.98773725,-33.82826264,Unreleased
664,Val de Vie 1,VDV I: The Vines,Single residential,18.98635838,-33.82643536,Transferred
528,Val de Vie 1,VDV I: Phase 1,Single residential,18.98532783,-33.82649097,Transferred
429,Val de Vie 1,VDV I: Phase 1,Single residential,18.98616759,-33.82553047,Transferred
808,Val de Vie 1,VDV I: The Vines II,Single residential,18.99134602,-33.82620659,Transferred
806,Val de Vie 1,VDV I: The Vines II,Single residential,18.9918261,-33.82621648,Transferred
426,Val de Vie 1,VDV I: Phase 1,Single residential,18.98672881,-33.82495921,Transferred
413,Val de Vie 1,VDV I: Phase 1,Single residential,18.98620464,-33.82507875,Transferred
674,Val de Vie 1,VDV I: The Vines,Single residential,18.98870931,-33.82635609,Transferred
507,Val de Vie 1,VDV I: Phase 1,Single residential,18.98777161,-33.82516547,Transferred
805,Val de Vie 1,VDV I: The Vines II,Single residential,18.99203856,-33.82611394,Transferred
663,Val de Vie 1,VDV I: The Vines,Single residential,18.98654328,-33.8267014,Transferred
659,Val de Vie 1,VDV I: The Vines,Single residential,18.9854712,-33.82743051,Transferred
430,Val de Vie 1,VDV I: Phase 1,Single residential,18.98597126,-33.82569178,Transferred
503,Val de Vie 1,VDV I: Phase 1,Single residential,18.98704244,-33.82551946,Transferred
425,Val de Vie 1,VDV I: Phase 1,Single residential,18.98692795,-33.82478,Transferred
506,Val de Vie 1,VDV I: Phase 1,Single residential,18.98759933,-33.82526777,Transferred
779,Val de Vie 1,VDV I: Phase 1,Single residential,18.98729864,-33.8276469,Transferred
778,Val de Vie 1,VDV I: Phase 1,Commercial,18.9870758,-33.82787994,Transferred
781,Val de Vie 1,VDV I: Phase 1,Single residential,18.98761471,-33.82808367,Transferred
188,Val de Vie 1,VDV I: Phase 1,Single residential,18.97986596,-33.81801681,Transferred
1552,Val de Vie 2,VDV II: La Vue II,Single residential,18.97774517,-33.81497206,Transferred
1564,Val de Vie 2,VDV II: La Vue II,Single residential,18.97918307,-33.81459647,Transferred
1578,Val de Vie 2,VDV II: La Vue II,Single residential,18.97946698,-33.81511145,Transferred
585,Val de Vie 1,VDV I: Phase 1,Single residential,18.97889854,-33.81520697,Unreleased
583,Val de Vie 1,VDV I: Phase 1,Single residential,18.97827306,-33.81537421,Available
1558,Val de Vie 2,VDV II: La Vue II,Single residential,18.97690794,-33.81433864,Transferred
184,Val de Vie 1,VDV I: Phase 1,Single residential,18.97870536,-33.81775738,Transferred
144,Val de Vie 1,VDV I: Phase 1,Single residential,18.97946546,-33.81724765,Transferred
1575,Val de Vie 2,VDV II: La Vue II,Single residential,18.98019091,-33.81499715,Transferred
1546,Val de Vie 2,VDV II: La Vue II,Single residential,18.97668443,-33.81520687,Transferred
1561,Val de Vie 2,VDV II: La Vue II,Single residential,18.97802387,-33.8145443,Transferred
183,Val de Vie 1,VDV I: Phase 1,Single residential,18.97878604,-33.81804315,Transferred
67,Val de Vie 1,VDV I: Phase 1,Single residential,18.97984653,-33.81559807,Transferred
146,Val de Vie 1,VDV I: Phase 1,Single residential,18.98008163,-33.81759268,Transferred
1543,Val de Vie 2,VDV II: La Vue II,Single residential,18.97619924,-33.81485231,Transferred
142,Val de Vie 1,VDV I: Phase 1,Single residential,18.97910022,-33.81679461,Transferred
187,Val de Vie 1,VDV I: Phase 1,Single residential,18.97955769,-33.81785999,Transferred
1567,Val de Vie 2,VDV II: La Vue II,Single residential,18.98025243,-33.81452415,Transferred
1562,Val de Vie 2,VDV II: La Vue II,Single residential,18.97839683,-33.81458329,Transferred
129,Val de Vie 1,VDV I: Phase 1,Single residential,18.98458869,-33.81856895,Transferred
192,Val de Vie 1,VDV I: Phase 1,Single residential,18.98100998,-33.81851302,Transferred
204,Val de Vie 1,VDV I: Phase 1,Single residential,18.98099622,-33.81934035,Transferred
168,Val de Vie 1,VDV I: Phase 1,Single residential,18.98238536,-33.81998255,Transferred
171,Val de Vie 1,VDV I: Phase 1,Single residential,18.98151885,-33.81990382,Transferred
160,Val de Vie 1,VDV I: Phase 1,Single residential,18.98389933,-33.81990489,Transferred
128,Val de Vie 1,VDV I: Phase 1,Single residential,18.9844369,-33.81842105,Transferred
115,Val de Vie 1,VDV I: Phase 1,Single residential,18.98456922,-33.81821905,Transferred
198,Val de Vie 1,VDV I: Phase 1,Single residential,18.98276502,-33.8193981,Transferred
166,Val de Vie 1,VDV I: Phase 1,Single residential,18.98305261,-33.82013618,Transferred
317,Val de Vie 1,VDV I: Phase 1,Single residential,18.98244952,-33.82140139,Transferred
194,Val de Vie 1,VDV I: Phase 1,Single residential,18.98161327,-33.81870886,Transferred
132,Val de Vie 1,VDV I: Phase 1,Single residential,18.98490636,-33.8190212,Transferred
133,Val de Vie 1,VDV I: Phase 1,Single residential,18.98497908,-33.81918654,Transferred
172,Val de Vie 1,VDV I: Phase 1,Single residential,18.98122153,-33.81987283,Transferred
174,Val de Vie 1,VDV I: Phase 1,Single residential,18.98066219,-33.81978902,Transferred
190,Val de Vie 1,VDV I: Phase 1,Single residential,18.98042266,-33.81831153,Transferred
193,Val de Vie 1,VDV I: Phase 1,Single residential,18.98131494,-33.81860175,Transferred
1547,Val de Vie 2,VDV II: La Vue II,Single residential,18.97669101,-33.8149666,Transferred
1544,Val de Vie 2,VDV II: La Vue II,Single residential,18.97619344,-33.81505792,Transferred
1545,Val de Vie 2,VDV II: La Vue II,Single residential,18.97607971,-33.81529811,Transferred
1560,Val de Vie 2,VDV II: La Vue II,Single residential,18.9776431,-33.81449622,Transferred
1557,Val de Vie 2,VDV II: La Vue II,Single residential,18.97657716,-33.81415052,Transferred
68,Val de Vie 1,VDV I: Phase 1,Single residential,18.97998329,-33.8157167,Transferred
224,Val de Vie 1,VDV I: Phase 1,Single residential,18.97603083,-33.81794576,Transferred
69,Val de Vie 1,VDV I: Phase 1,Single residential,18.98013842,-33.81584978,Transferred
337,Val de Vie 1,VDV I: Phase 1,Single residential,18.98173864,-33.822396,Transferred
330,Val de Vie 1,VDV I: Phase 1,Single residential,18.98208052,-33.82320319,Transferred
152,Val de Vie 1,VDV I: Phase 1,Single residential,18.98205851,-33.81834283,Transferred
163,Val de Vie 1,VDV I: Phase 1,Single residential,18.98402982,-33.8206489,Transferred
638,Val de Vie 1,VDV I: Phase 1,Single residential,18.98252362,-33.82243609,Transferred
159,Val de Vie 1,VDV I: Phase 1,Single residential,18.98367014,-33.81965007,Transferred
131,Val de Vie 1,VDV I: Phase 1,Single residential,18.9848372,-33.81886215,Transferred
175,Val de Vie 1,VDV I: Phase 1,Single residential,18.9803958,-33.81973353,Transferred
158,Val de Vie 1,VDV I: Phase 1,Single residential,18.98344043,-33.81940317,Transferred
310,Val de Vie 1,VDV I: Phase 1,Single residential,18.96914467,-33.81023107,Transferred
294,Val de Vie 1,VDV I: Phase 1,Single residential,18.96883063,-33.81009774,Transferred
371,Val de Vie 1,VDV I: Phase 1,Single residential,18.96902367,-33.81140416,Transferred
400,Val de Vie 1,VDV I: Phase 1,Single residential,18.96784823,-33.81292306,Transferred
399,Val de Vie 1,VDV I: Phase 1,Single residential,18.96800452,-33.81295475,Transferred
367,Val de Vie 1,VDV I: Phase 1,Single residential,18.96966844,-33.81154262,Transferred
368,Val de Vie 1,VDV I: Phase 1,Single residential,18.96951155,-33.81150892,Transferred
309,Val de Vie 1,VDV I: Phase 1,Single residential,18.96930094,-33.81026285,Transferred
292,Val de Vie 1,VDV I: Phase 1,Single residential,18.96875165,-33.810354,Transferred
307,Val de Vie 1,VDV I: Phase 1,Single residential,18.969639,-33.81033545,Transferred
293,Val de Vie 1,VDV I: Phase 1,Single residential,18.96879517,-33.81021277,Transferred
387,Val de Vie 1,VDV I: Phase 1,Single residential,18.9686402,-33.81191351,Transferred
295,Val de Vie 1,VDV I: Phase 1,Single residential,18.96926152,-33.80993196,Transferred
296,Val de Vie 1,VDV I: Phase 1,Single residential,18.96941845,-33.80996556,Transferred
374,Val de Vie 1,VDV I: Phase 1,Single residential,18.9689463,-33.81165521,Transferred
373,Val de Vie 1,VDV I: Phase 1,Single residential,18.96876377,-33.81161128,Transferred
372,Val de Vie 1,VDV I: Phase 1,Single residential,18.96883841,-33.8113691,Transferred
320,Val de Vie 1,VDV I: Phase 1,Single residential,18.9707006,-33.8107627,Transferred
335,Val de Vie 1,VDV I: Phase 1,Single residential,18.97103492,-33.8109445,Transferred
297,Val de Vie 1,VDV I: Phase 1,Single residential,18.96957532,-33.80999935,Transferred
382,Val de Vie 1,VDV I: Phase 1,Single residential,18.96959334,-33.8121789,Transferred
369,Val de Vie 1,VDV I: Phase 1,Single residential,18.96935988,-33.81147635,Transferred
370,Val de Vie 1,VDV I: Phase 1,Single residential,18.96918057,-33.81143785,Transferred
366,Val de Vie 1,VDV I: Phase 1,Single residential,18.96982534,-33.81157631,Transferred
336,Val de Vie 1,VDV I: Phase 1,Single residential,18.97099947,-33.81105954,Transferred
323,Val de Vie 1,VDV I: Phase 1,Single residential,18.97081218,-33.81040062,Transferred
322,Val de Vie 1,VDV I: Phase 1,Single residential,18.97077673,-33.81051565,Transferred
321,Val de Vie 1,VDV I: Phase 1,Single residential,18.97074128,-33.81063069,Transferred
105,Val de Vie 1,VDV I: Phase 1,Single residential,18.9855463,-33.81990141,Transferred
104,Val de Vie 1,VDV I: Phase 1,Single residential,18.98542922,-33.8200555,Transferred
137,Val de Vie 1,VDV I: Phase 1,Single residential,18.98526552,-33.81983699,Transferred
96,Val de Vie 1,VDV I: Phase 1,Single residential,18.98592724,-33.8185873,Transferred
106,Val de Vie 1,VDV I: Phase 1,Single residential,18.98560365,-33.81974428,Transferred
93,Val de Vie 1,VDV I: Phase 1,Single residential,18.98550664,-33.81815427,Transferred
110,Val de Vie 1,VDV I: Phase 1,Single residential,18.98523357,-33.81900617,Transferred
97,Val de Vie 1,VDV I: Phase 1,Single residential,18.98606167,-33.81871267,Transferred
101,Val de Vie 1,VDV I: Phase 1,Single residential,18.98655011,-33.8192283,Transferred
706,Val de Vie 1,VDV I: Phase 1,Single residential,18.98970562,-33.8258798,Transferred
803,Val de Vie 1,VDV I: The Vines II,Single residential,18.99161609,-33.82575575,Transferred
801,Val de Vie 1,VDV I: The Vines II,Single residential,18.99106167,-33.82579764,Transferred
90,Val de Vie 1,VDV I: Phase 1,Single residential,18.98512355,-33.81771266,Transferred
95,Val de Vie 1,VDV I: Phase 1,Single residential,18.98579171,-33.81847155,Transferred
91,Val de Vie 1,VDV I: Phase 1,Single residential,18.9852633,-33.81785624,Transferred
92,Val de Vie 1,VDV I: Phase 1,Single residential,18.98538162,-33.81800549,Transferred
108,Val de Vie 1,VDV I: Phase 1,Single residential,18.98540618,-33.81942053,Transferred
308,Val de Vie 1,VDV I: Phase 1,Single residential,18.96945783,-33.81029655,Transferred
